,model,portfolio_return,portfolio_cvar
2000-03-31,DMA-ADCC-SKT,-0.00342533895045327,0.02133976855647232
2000-04-30,DMA-ADCC-SKT,-0.011389741182955049,0.05165468724982384
2000-05-31,DMA-ADCC-SKT,0.007687563153031438,0.054252532192155214
2000-06-30,DMA-ADCC-SKT,-0.02226110210331979,0.0022800857886108123
2000-07-31,DMA-ADCC-SKT,0.002776654567177658,0.08133055736835526
2000-08-31,DMA-ADCC-SKT,0.04887119356190488,0.10587493439049767
2000-09-30,DMA-ADCC-SKT,0.0035484270630466,0.03566149055300242
2000-10-31,DMA-ADCC-SKT,0.0038810900900147945,0.014320553866056476
2000-11-30,DMA-ADCC-SKT,0.013280329916635462,0.024757928021462185
2000-12-31,DMA-ADCC-SKT,0.04103066526178479,0.016791110100136782
2001-01-31,DMA-ADCC-SKT,0.0008552131108410695,0.025735309219791624
2001-02-28,DMA-ADCC-SKT,0.009642298287000476,0.024169495324594902
2001-03-31,DMA-ADCC-SKT,0.004935432787443439,0.0274856815172923
2001-04-30,DMA-ADCC-SKT,0.004729363998627743,0.015247998745872859
2001-05-31,DMA-ADCC-SKT,0.023494748668409178,0.03777119128694472
2001-06-30,DMA-ADCC-SKT,0.019020973644129205,0.024379141834599168
2001-07-31,DMA-ADCC-SKT,-0.0013807746924575485,0.0577345479605648
2001-08-31,DMA-ADCC-SKT,0.0002578570506227611,0.030569197240645257
2001-09-30,DMA-ADCC-SKT,-0.026899889462378316,0.011220687743703845
2001-10-31,DMA-ADCC-SKT,-0.06412399711669128,0.06901652439767236
2001-11-30,DMA-ADCC-SKT,-0.014079991926163979,0.04930936741984441
2001-12-31,DMA-ADCC-SKT,0.030085864558305905,0.028148023879275858
2002-01-31,DMA-ADCC-SKT,0.017558911641535342,0.03571566402347808
2002-02-28,DMA-ADCC-SKT,0.01378753762586303,0.02269948813485207
2002-03-31,DMA-ADCC-SKT,0.015112550051390092,0.036538061409545
2002-04-30,DMA-ADCC-SKT,0.03490393133368845,0.023265531946975997
2002-05-31,DMA-ADCC-SKT,0.0006092028388672305,0.016029969406718178
2002-06-30,DMA-ADCC-SKT,-0.008623689617923485,0.023091095286066333
2002-07-31,DMA-ADCC-SKT,-0.045430706953073045,0.01962300631427519
2002-08-31,DMA-ADCC-SKT,-0.0140989243795016,0.06217757373052077
2002-09-30,DMA-ADCC-SKT,0.0125212805536716,0.0558201643123647
2002-10-31,DMA-ADCC-SKT,-0.041549662762094514,0.028657887239752752
2002-11-30,DMA-ADCC-SKT,0.05789147841577711,0.13771068255107993
2002-12-31,DMA-ADCC-SKT,-0.017438449726799084,0.02648449802135267
